website,category,phone,company_name,address,email
,Ice-Cream-Frozen-Dessert-Stores,876-906-1127,Caribbean Cream Ltd,3 South Rd Kingston 5 Jamaica,dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Stores,876-925-9020,OMG Cafe & Ice-Cream,Shop 1 105K Red Hills Rd Kingston 19 Jamaica,
,Ice-Cream-Frozen-Dessert-Stores,876-934-2601,OMG Cafe & Ice-Cream,"Boulevard Super Centre, Kingston 20, Jamaica",
,Copying-Duplicating-Service,876-968-4201,Best Locksmith,13A Eastwood Park Rd Kingston 10 Jamaica,bestlocksmithbeckford@hotmail.com
,Ice-Cream-Frozen-Dessert-Stores,876-924-4881,Candy Craze Candy Bar & Creamery,"Kiosk #1, Upper Manor Park Plaza, Kingston 8, St Andrew Jamaica",sales@mycandycraze.com
,Ice-Cream-Frozen-Dessert-Stores,876-924-8672,La Bella Italia Ice Cream,"Norman Manley International Airport, Kingston, Jamaica",
http://www.digicomjamaica.com,Copying-Duplicating-Service,876-960-8359,Digital Commodities Ltd,4 Northend Pl Kingston 10 Jamaica,info@digicomjamaica.com
http://www.locksafeandvaultja.com,Copying-Duplicating-Service,876-924-5550,Lock Safe & Vault Ltd,40 Shortwood Rd Kingston 8 Jamaica,lsv1@cwjamaica.com
http://www.shopsampars.com,Ice-Cream-Frozen-Dessert-Stores,876-923-8733,Sampars Cash & Carry,233 Marcus Garvey Dr Kingston 11 Jamaica,sales@samparsja.com
,Ice-Cream-Frozen-Dessert-Stores,876-961-2569,OMG Cafe & Ice-Cream,"Shop 11 Willowgate Plaza Mandeville, Manchester Jamaica",
,Copying-Duplicating-Service,876-922-1482,V G S Locksmith,"72 Barry St, Kingston, Jamaica",
,Ice-Cream-Frozen-Dessert-Stores,876-607-8302,OMG Cafe & Ice-Cream,"Junction, St Elizabeth, Jamaica",
,Ice-Cream-Frozen-Dessert-Stores,876-632-3017,Kool Scoop Twice as Nice,"Shop 1 Port Henderson Rd Portmore, St Catherine Jamaica",
,Ice-Cream-Frozen-Dessert-Stores,876-704-4527,Shim-Son's Ice Cream Depot,"Shop 3 Weetom Plaza Portmore, St Catherine Jamaica",
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-906-1127,Caribbean Cream Ltd,3 South Rd Kingston 5 Jamaica,dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-754-1947,Caribbean Cream Ltd,34-41 Constant Spring Rd Kingston 10 Jamaica,dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-923-3022,Crazy Jim Ice Cream,3-10 McArthur Ave Kingston 11 Jamaica,headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,Get directions,Kremi Ice Cream,Caribbean Cream Ltd,
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-702-3988,Caribbean Cream Ltd,Shop 10 Lane Plaza Kingston 6 Jamaica,dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-539-2985,Caribbean Cream Ltd,140 Red Hills Rd Kingston 19 Jamaica,dradlein@kremija.com
http://www.crazyjimja.com,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-923-3020,Smith & Stewart Distributors Ltd,3-10 McArthur Ave Kingston 11 Jamaica,headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-920-8666,Devon House I Scream,26 Hope Rd Kingston 10 Jamaica,ccscoops@cwjamaica.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-755-0914,Island Dairies Ltd,54 Constant Spring Rd Kingston 8 Jamaica,
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-931-1224,Beacon Cone (Wafer Cones),45 Dunrobin Ave Kingston 10 Jamaica,scopelimited@yahoo.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-931-1224,Beacon Cone (Wafer Cones),45 Dunrobin Ave Kingston 10 Jamaica,scopelimited@yahoo.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-922-1718,Royale Cones,"92 Church St, Kingston, Jamaica",royalecones@yahoo.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-979-7030,Caribbean Cream Ltd,"2-4 Lower Bevin Ave Montego Bay, St James Jamaica",dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-906-7487,Caribbean Cream Ltd,2a-2d Suthermere Rd Kingston 10 Jamaica,dradlein@kremija.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-625-0121,Crazy Jim Ice Cream,"5 1/4 Caledonia Rd, Mandeville, Manchester, Jamaica",headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-971-4024,Crazy Jim Ice Cream,"18 Church St, Montego Bay, St James Jamaica",headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-966-2744,Crazy Jim Ice Cream,105 Main St Santa Cruz St Elizabeth Jamaica,headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-923-3022,Smith & Stewart Distributors Ltd,3-10 McArthur Ave Kingston 11 Jamaica,headoffice@crazyjimja.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-702-3808,Devon House I Scream,29 Barbican Rd Kingston 6 Jamaica,ccscoops@cwjamaica.com
,Ice-Cream-Frozen-Dessert-Manufacturers-Wholesalers,876-931-1224,Scope Industries Group Ltd,45 Dunrobin Ave Kingston 10 Jamaica,scopelimited@yahoo.com
http://www.freshndirect.com,Farms,876-757-4835,Fresh & Direct Ltd,43 Second St N P W Kingston 13 Jamaica,info@freshndirect.com
,Farms,876-610-5866,Oro Verde Farms Ltd,"Martha Brae, Jamaica",
,Farms,876-578-2454,Good Hope Farms,Cellular,goodhopefarm@live.com
http://www.thinkchrysalis.com,Websites-Design-Development-Hosting,876-946-3980,Chrysalis Communications,19A Windsor Ave Kingston 5 Jamaica,admin@thinkchrysalis.com
,Farms,876-339-3976,Beesweet Honey Products,St. Catherine Jamaica,beesweet202@gmail.com
,Farms,876-903-0200,Cambria Farms Ltd,"Wkfd Rd Linstead, St Catherine Jamaica",cambria@cwjamaica.com
,Boutiques,876-906-4086,Brit - Bran Fashion,"Shops 9 & 14, 2A South Ave Kingston 10 Jamaica",
http://www.gojamaica-host.com,Websites-Design-Development-Hosting,876-932-6262,Go Jamaica,"7 North St, Kingston C S O, Jamaica",info@jamaica-gleaner.com
,Websites-Design-Development-Hosting,876-633-0685,Evolutronic Web Services Ltd,"246 NE 1st Ave, 7 East, Greater Portmore, St Catherine Jamaica",info@evotechzone.com
,Farms,876-349-3080,Cerick Rbt(rabbit) Farms,Vernamfeild Clarendon Jamaica,
,Boutiques,876-754-5400,Brit - Bran Fashion,Shop 13 State Mall Kingston 5 Jamaica,
http://www.helengevents.com,Websites-Design-Development-Hosting,876-541-7772,HG Party Rentals,Call,consultancy@helengevents.com
,Farms,876-470-7313,Golden Island Honey & Farms,St. Andrew Jamaica,
http://www.trujuice.com,Packing-Wholesale-Manufacturers,876-708-2158,Trade Winds Citrus Ltd,"Bog Walk, St Catherine, Jamaica",info@tradewindscitrus.com
http://www.kerrymanwomanhome.com,Boutiques,876-929-2096,KERRY manwomanhome,18 South Ave Kingston 10 Jamaica,info@kerrymanwomanhome.com
http://www.trujuice.com,Packing-Wholesale-Manufacturers,876-708-2158,Tru-Juice,"Bog Walk, St Catherine, Jamaica",info@tradewindscitrus.com
http://www.trujuice.com,Packing-Wholesale-Manufacturers,876-708-2158,Tru-Juice,"Bog Walk, St Catherine, Jamaica",info@tradewindscitrus.com
,Boutiques,876-906-7631,Mini's Fashion Boutique,Shop 27 York Plaza Kingston 10 Jamaica,
,Boutiques,876-754-7766,Kerry - Kay's,Shop 1 Lane Plaza Kingston 10 Jamaica,kerrychristian03@yahoo.com
http://www.mdcourierja.com,Packing-Wholesale-Manufacturers,876-758-7493,MD Courier Jamaica,Shop 8 127 Hagley Park Rd Kingston 11 Jamaica,info@mdcourierja.com
,Boutiques,876-754-4929,Kamit Revisited,Shop 3 Little Premier Plaza Kingston 10 Jamaica,
http://www.anngrick.web.com,Boutiques,876-755-3305,AnnRick Hats & Variety Store,Shop 12 Little Premier Plaza Kingston 10 Jamaica,anngrick@yahoo.com
,Boutiques,876-927-8937,Fashion 911,16 Windsor Ave Kingston 5 Jamaica,
http://www.markanthonydesignsja.com,Boutiques,876-946-1460,Mark Anthony Designs,10 Argyle Rd Kingston 10 Jamaica,bidxpo@gmail.com
,Boutiques,876-946-3655,Apparel & More,8 Lady Musgrave Rd Kingston 5 Jamaica,apparelmoreja@gmail.com
,Boutiques,876-754-3713,Style Savvy Fashion,Shop 16 7th Ave Plaza Kingston 10 Jamaica,stylesavvyfashion@hotmail.com
,Boutiques,Get directions,Fashion Affair,"Shop 14 7th Ave Plaza, 28 Constant Spring Rd, Kingston 10, Jamaica",
,Boutiques,876-908-1012,Fashion Affair,"Shop 14 7th Ave Plaza, 28 Constant Spring Rd, Kingston 10, Jamaica",
,Boutiques,876-754-2092,Rose's Couture,14B Half Way Tree Rd Kingston 5 Jamaica,rose.plummer1@yahoo.com
,Boutiques,876-968-5786,Claircut Boutique,Shop 3 2-4 South Ave Kingston 10 Jamaica,
,Boutiques,876-920-8936,Fashinique Ltd,2 North End Place North Ave Kingston 10 Jamaica,mormitchell@gmail.com
,Boutiques,876-908-3229,Fabulous Trendz,Shop 5 Southdale Plaza Kingston 10 Jamaica,fabuloustrendzjm@gmail.com
,Boutiques,876-926-5193,Angela's Boutique,7 Merrick Ave Kingston Jamaica,angelaneita@yahoo.com
,Boutiques,876-906-6589,Lux Couture Boutique,Shop 6 Kings Plaza Kingston 10 Jamaica,luxcouture@gmail.com
,Boutiques,876-978-7875,Glamorous Le Chic,Shop 40 Sovereign Cen Kingston 6 Jamaica,
,Restaurant-Equipment-Supplies,876-758-7855,S N H Worldwide Trading Co Ltd,Kingston Freezone 34-35 Shannon Dr Kingston 15 Jamaica,
,Restaurant-Equipment-Supplies,1-888-4-GASPRO,Massy Gas Products  (Jamaica) Ltd,Rockfort Kingston 2 Jamaica,
,Restaurant-Equipment-Supplies,876-923-7596,Dynamic Packaging Products Ltd,8 East Ashenheim Rd Kingston 11 Jamaica,
,Restaurant-Equipment-Supplies,876-926-6293,Rayton Electric Commercial Equipment Ltd,16 Red Hills Rd Kingston 10 Jamaica,
,Restaurant-Equipment-Supplies,876-967-5942,Bashco Trading Co Ltd,9-11 Beckford St Kingston Jamaica,bashco@cwjamaica.com
,Restaurant-Equipment-Supplies,876-967-0115,Bashco Trading Co Ltd,21 Orange St Kingston Jamaica,bashco@cwjamaica.com
http://www.atljamaica.com,Restaurant-Equipment-Supplies,876-926-3370,Appliance Traders Ltd,35 Half Way Tree Rd Kingston 5 Jamaica,sales@atljamaica.com
,Restaurant-Equipment-Supplies,876-923-6429,D F L Importers & Distributors,71 Molynes Rd Kingston 10 Jamaica,
,Restaurant-Equipment-Supplies,876-923-4810,Perry's Manufacturing Co Ltd,"82 Hagley Park Rd, Kingston 10, Jamaica",
http://www.janaenterprisesja.com,Restaurant-Equipment-Supplies,876-758-8396,Jana Enterprises Ltd,76 Marcus Garvey Dr Kingston 13 Jamaica,jana_enterprises@yahoo.com
http://www.ebshotelsupply.com,Restaurant-Equipment-Supplies,876-920-9723,E B S Hotel & Restaurant Supplies,39 Beechwood Ave Kingston 5 Jamaica,rstubbs@ebshotelsupply.com
http://www.snhfoods.com,Restaurant-Equipment-Supplies,876-758-7855,S N H Worldwide Trading Co Ltd,Kingston Freezone 34-35 Shannon Dr Kingston 15 Jamaica,
http://www.jfpmfg.com,Restaurant-Equipment-Supplies,876-758-7966,Jamaica Fibreglass Products Ltd,"155 Spanish Town Rd, Kingston 11, Jamaica",
http://www.milestone.com,Restaurant-Equipment-Supplies,876-941-7971,Milestone Environmental Ltd,Shop 17 24 Dunrobin Ave Kingston 10 Jamaica,info@milestoneja.com
http://www.massygasproducts.com/jm,Restaurant-Equipment-Supplies,1-888-4-GASPRO,Massy Gas Products  (Jamaica) Ltd,Rockfort Kingston 2 Jamaica,sales.jm@massygasproducts.com
http://www.massygasproducts.com/jm,Restaurant-Equipment-Supplies,Get directions,Massy Gas Products  (Jamaica) Ltd,Rockfort Kingston 2 Jamaica,sales.jm@massygasproducts.com
http://www.massygasproducts.com/jm,Restaurant-Equipment-Supplies,1-888-4-GASPRO,Massy Gas Products  (Jamaica) Ltd,Rockfort Kingston 2 Jamaica,sales.jm@massygasproducts.com
http://www.dynamicpackagingjm.com,Restaurant-Equipment-Supplies,876-923-7596,Dynamic Packaging Products Ltd,8 East Ashenheim Rd Kingston 11 Jamaica,dpp_admin@cwjamaica.com
,Restaurant-Equipment-Supplies,876-795-4681,Bashco Trading Co Ltd,"24 Main Ocho Rios St Ann, Jamaica",bashco@cwjamaica.com
,Restaurant-Equipment-Supplies,876-622-9408,Bashco Trading Co Ltd,1 Main St Santa Cruz St Elizabeth Jamaica,bashco@cwjamaica.com
,Restaurant-Equipment-Supplies,876-622-9261,Bashco Trading Co Ltd,"29 Church St, Montego Bay, St James, Jamaica",bashco@cwjamaica.com
,Restaurant-Equipment-Supplies,876-918-1174,Bashco Trading Co Ltd,"36 Great George St, Savanna-La-Mar, Westmoreland Jamaica",bashco@cwjamaica.com
,Restaurant-Equipment-Supplies,876-902-4287,Bashco Trading Co Ltd,"3 Muir Park Ave, May Pen Clarendon Jamaica",bashco@cwjamaica.com
http://www.chukka.com,Horseback-Rides,876-979-8500,Chukka Caribbean Adventures,"Unit 2 Montego Bay Freeport Shopping Centre Montego Bay, St James Jamaica",info@chukka.com
http://www.chukka.com,Horseback-Rides,876-619-1382,Chukka Caribbean Adventures,"Unit 2 Montego Bay Freeport Shopping Centre Montego Bay, St James Jamaica",
http://www.wallenford.com,Coffee-Tea-Wholesalers-Manufacturers,876-923-5850,Wallenford Coffee Co Ltd,80 Marcus Garvey Dr Kingston 11 Jamaica,admin@wallenford.com
http://www.countrytraders.com,Coffee-Tea-Wholesalers-Manufacturers,876-941-3759,Country Traders Ltd,Unit 3 69-75 Constant Spring Rd Kingston 10 Jamaica,mail@countrytraders.com
http://www.countrytraders.com,Coffee-Tea-Wholesalers-Manufacturers,876-941-3761,Coffee Roasters of Ja Ltd,Unit 3 69 Constant Spring Rd Kingston 10 Jamaica,mail@countrytraders.com
http://www.islandbluecoffee.com,Coffee-Tea-Wholesalers-Manufacturers,876-963-4211,Jamaica Standard Products Co Ltd,Main Rd Williamsfield,admin@jspcoffee.com
http://www.jablumcoffee.com,Coffee-Tea-Wholesalers-Manufacturers,876-977-8005,Mavis Bank Coffee Factory Ltd,"Mavis Bank, Jamaica",
http://www.jamaicanteas.com,Coffee-Tea-Wholesalers-Manufacturers,876-656-9491,Jamaican Teas Ltd,2 Bell Rd Kingston 11 Jamaica,info@jamaicanteas.com
http://www.jablumcoffee.com,Coffee-Tea-Wholesalers-Manufacturers,876-926-3503,Mavis Bank Coffee Factory Ltd,6A Oxford Rd Kingston 5 Jamaica,
,Coffee-Tea-Wholesalers-Manufacturers,876-941-3759,Country Traders Ltd,Unit 369 75 C Spring Rd Kingston 10 Jamaica,mail@countrytraders.com
http://www.topsjamaicanteas.com,Coffee-Tea-Wholesalers-Manufacturers,876-929-4431,Perishables Jamaica Ltd,2 Leonard Rd Kingston 10 Jamaica,info@topsjamaicanteas.com
http://www.coffeesolute.com,Coffee-Tea-Wholesalers-Manufacturers,876-968-1729,Coffee Solutions,Unit 1K 5 Central Rd Kingston 10 Jamaica,info@coffeesolute.com
,Coffee-Tea-Wholesalers-Manufacturers,876-455-0686,Trevhamco Nutraceuticals,"Lot 1 Strathmore Gardens Spanish Town, St Catherine Jamaica",
,Variety-Stores,876-968-8055,Smith Catherine A,23 Constant Spring Rd Kingston 10 Jamaica,
,Coffee-Tea-Wholesalers-Manufacturers,876-944-8894,Island Coffees,"Bracken Strawberry Hill Irish Town, Kingston Jamaica",
,Variety-Stores,876-926-6949,Nelson's Drug Store Ltd,"1 Half Way Tree Rd, Kingston 5, Jamaica",nelsonsdrugstorelimited@gmail.com
,Variety-Stores,876-920-3819,Dynasty Shoes & Variety Store,9 Old Hope Rd Kingston 6 Jamaica,
,Variety-Stores,876-928-7855,T & D Dept Store,"Shop 20 Harbour View Shopping Centre, Kingston 17 Jamaica",
,Variety-Stores,876-981-0504,Williams Stephanie,"46 Old Harbour Rd, St John, St Catherine, Jamaica",
,Variety-Stores,876-985-7737,Bandoo Winsome L,"25 King St Linstead, St Catherine Jamaica",
,Variety-Stores,876-983-2879,Doll's Variety,Shop 13 Lincoln Plaza Old Harbour,kikiprettygirlwagg18@gmail.com
,Variety-Stores,876-996-9177,Look Out Variety Store,"Shop 3 Newland Plaza Annotto Bay, St Mary Jamaica",
,Variety-Stores,876-745-0015,Star United Enterprise Ltd,"6 East St, Old Harbour, Jamaica",
,Variety-Stores,876-966-3598,Morrison's Variety Store,"79 Main St Santa Cruz, St Elizabeth Jamaica",
,Variety-Stores,876-715-4436,Raveta's Kollektions,"Shop D3 City Centre Plaza, Port Antonio, Portland, Jamaica",
,Variety-Stores,876-982-8002,Hue Wilson Store,"Harbour Head Rd Port Morant, St Thomas Jamaica",
,Variety-Stores,876-786-1042,Laurel's Variety,"Shop 2 Euro Plaza May Pen, Clarendon Jamaica",
,Variety-Stores,876-904-4438,Chung's Super Store,"Main St Frankfield, Clarendon Jamaica",chungssuperstore@yahoo.com
,Variety-Stores,876-625-3655,El Shaddai Variety Store,"Shop 11 Manchester Shopping CentreMandeville, Manchester Jamaica",
,Variety-Stores,876-962-3529,Taylor Esmie J,"Lot 8 Caledonia Mall Mandeville, Manchester Jamaica",
,Variety-Stores,876-964-2321,Vision Variety Store,"Main St, Christiana, Manchester, Jamaica",
,Variety-Stores,876-964-3811,Wai Wah Super Store,"3 Trade Centre, Christiana (rsc), Manchester, Jamaica",
,Variety-Stores,876-979-9046,Capital Variety Store,"4 St Clavers Ave Montego Bay, St James Jamaica",
,Variety-Stores,876-966-9613,Art 'N' Tings,"Shop 1b Manifest Plaza Santa Cruz, St Elizabeth Jamaica",adc_sirc@hotmail.com
,Event-Marketing-Planning-Services,876-926-2255,Tropishades Ltd,15 Burley Rd Kingston 10 Jamaica,
http://www.karlhart.com,Event-Marketing-Planning-Services,876-929-6804,Pantry Caterers The,2 Dumfries Rd Kingston 10 Jamaica,thepantry52@yahoo.com
,Machine-Shops,876-929-7297,Precision Head Shop Co Ltd,35 South Rd Kingston 10 Jamaica,precisionheadshop@yahoo.com
,Event-Marketing-Planning-Services,876-925-4484,Every Blooming Thing,80 Constant Spring Rd Kingston 10 Jamaica,everybloomingthing@cwjamaica.com
,Machine-Shops,876-929-3622,Bajic Jamaica,1C Grove Rd Kingston 10 Jamaica,
,Event-Marketing-Planning-Services,876-923-8368,Event Solutions,"214 Spanish Town Rd, Kingston 11, Jamaica",
,Machine-Shops,876-937-0227,Forall Engineering & Tooling,11 Keesing Ave Kingston 10 Jamaica,foralltooling@yahoo.com
,Event-Marketing-Planning-Services,876-978-2327,Ambucare Ambulance Serv,204 Mountain Vw Ave Kingston 6 Jamaica,
,Machine-Shops,876-926-8337,M A C K Ltd,20 Osbourne Rd Kingston 10 Jamaica,mack@macklimited.com
,Machine-Shops,876-758-7542,Bob's Machine Works,"103 1/2 Hagley Park Rd, Kingston 10, Jamaica",
,Cakes,876-906-7011,Sugar & Spice Ltd,1-3 Red Hills Rd Kingston 10 Jamaica,
http://www.blueprint.com.jm,Event-Marketing-Planning-Services,876-924-6761,Blueprint Consulting,134 Constant Spring Rd Kingston 8 Jamaica,info@blueprint.com.jm
,Event-Marketing-Planning-Services,876-757-2019,Leamore Events,58A Molynes Rd Kingston 10 Jamaica,
,Machine-Shops,876-906-1223,C & P Machine Shop Services,32-34 Eastwood Park Rd Kingston 10 Jamaica,cpmachineshopservices@yahoo.com
http://www.webbersmachining.com,Machine-Shops,876-758-7138,Webber's Machining Services,379 Spanish Town Rd Kingston 11 Jamaica,webber.msja@gmail.com
,Cakes,876-925-9011,Sugar & Spice Ltd,112 1/2 Constant Spring Rd Kingston 8 Jamaica,
,Cakes,876-925-9767,Sugar & Spice Ltd,118 1/2 Red Hills Rd Kingston 19 Jamaica,
http://www.anaffairtoremember-ja.com,Event-Marketing-Planning-Services,876-927-9345,An Affair To Remember,39 Windsor Ave Kingston 5 Jamaica,jeanhudson@gmail.com
,Event-Marketing-Planning-Services,876-946-9238,Caribbean Events Group Ltd The,47e Old Hope Rd Kingston 5 Jamaica,
,Machine-Shops,876-937-6839,Global Machine & Tools Co Ltd,36 Waltham Park Rd Kingston 11 Jamaica,
,Machine-Shops,876-926-7929,Coke A H,13 Lyndhurst Rd Kingston 5 Jamaica,ncoke31@hotmail.com
,Cakes,876-969-8932,Decor All & Creative Cakes,Shop 71 Princeville Plaza Kingston 10 Jamaica,
,Event-Marketing-Planning-Services,876-368-6940,Intuit Concepts,22 Dunrobin Ave Kingston 10 Jamaica,
,Machine-Shops,876-923-7508,United Machine Shop,"130 Spanish Town Rd, Kingston 13, Jamaica",
,Jewellery-Repair-Cleaning,876-922-6753,KATS Jewellery Manufacturing Ltd,"57A East Queen St, Kingston, Jamaica",
http://www.dominos.com.jm,Cakes,876-920-3996,Domino's Pizza,33B Hope Rd Kingston 10 Jamaica,dominospizzajm@cwjamaica.com
,Event-Marketing-Planning-Services,876-969-0218,Ultimate Events,"Suite 46 Princeville Commercial Centre, Kingston 10, Jamaica",
,Machine-Shops,876-923-4380,Mullings Tool & Die Ltd,225 1/2 Marcus Garvey Dr Kingston 11 Jamaica,
,Jewellery-Repair-Cleaning,876-440-5148,Glitz & Glamour Jeweller's,"shop # 12 Royal Mall portantonio, Portland Jamaica",andreglitzandglamourjewellers@hotmail.com
,Jewellery-Repair-Cleaning,876-795-2062,Taj Jewellery Factory,"Shop 5a Taj Mahal Plaza Ocho Rios, St Ann Jamaica",
http://www.excelautopartsja.com,Tire-Retailers,876-757-2357,Excel Auto Parts,95 1/2 Hagley Park Rd Kingston 10 Jamaica,excel_auto@hotmail.com
,Cakes,876-765-3226,Sugar & Spice Ltd,"Shop 26A Boulevard Supercentre, Kingston 20, Jamaica",
,Event-Marketing-Planning-Services,876-648-6420,Creative Media & Events,"80 Lady Musgrave Rd Unit 21, Kingston (5), Jamaica",leighton@cmeja.com;leighton@creativemediaandevents.com
,Machine-Shops,876-928-5904,Matthews & Sons Works Ltd,7B Victoria St Kingston 16 Jamaica,
,Jewellery-Repair-Cleaning,876-922-4021,Little Shalimar Gifts & Jewellery,"56A King St, Kingston, Jamaica",goldgallery.shalimar@gmail.com
,Tire-Retailers,876-906-1540,A & A Tyre and Vulcanizing Co Ltd,44 Hagley Park Rd Kingston 10 Jamaica,aatyre1@gmail.com
,Cakes,876-977-3787,Sugar & Spice Ltd,131 Old Hope Rd Kingston 6 Jamaica,
,Event-Marketing-Planning-Services,876-815-6134,Tomorrow's Event Solutions For Today ( T.e.s.t) Jamaica Limited,"83 1/2 Red Hills Rd Kingston 19, Kingston Jamaica",cake_test@yahoo.com
,Machine-Shops,876-922-5983,Phang & Son Machinery Works,19 Hanover St,
,Discount-Stores,876-926-6123,Hi-Lo Food Stores,13 Constant Spring Rd Kingston 10 Jamaica,hilocares@gkco.com
,Tire-Retailers,876-960-0018,Powtronics Integrated Technology Services Ltd,26 Half Way Tree Rd Kingston 10 Jamaica,
http://www.virginiadareja.biz,Cakes,876-926-6750,Virginia Dare (Ja) Ltd,5 Leonard Rd Kingston 10 Jamaica,sales@virginiadareja.com
,Event-Marketing-Planning-Services,876-833-9846,Leamore Events,"26 Anil Crescent Kingston 11, Kingston Jamaica",
,Machine-Shops,876-934-9151,General Diesel Successors,24 Riverton Blvd Kingston 11 Jamaica,
,Discount-Stores,876-926-7171,Hi-Lo Food Stores,Cross Rds Plaza Kingston 5 Jamaica,hilocares@gkco.com
http://www.continentalgarage.com,Tire-Retailers,876-926-2278,Continental Garage Ltd,8 Lismore Ave Kingston 5 Jamaica,service@continentalgarage.com
,Cakes,876-925-9472,Sugar & Spice Ltd,"Upper Manor Park Plaza, Kingston 8 Jamaica",
,Event-Marketing-Planning-Services,876-446-2059,MSW Events,"7 Grosvenor Terrace, Manor Park, Kingston, Jamaica",
,Machine-Shops,876-603-3549,Grant's Welding & Machine Shop Ltd,"Battersea Winston Jones Hwy Mandeville, Manchester Jamaica",grantsmachine@gmail.com
,Discount-Stores,876-926-6172,Hi-Lo Food Stores,13 Old Hope Rd Kingston 5 Jamaica,hilocares@gkco.com
,Discount-Stores,876-946-3400,Hi-Lo Food Stores,87 3/4 Barbican Rd Kingston 8 Jamaica,hilocares@gkco.com
http://www.autotradersja.com,Tire-Retailers,876-978-5260,Auto Traders 2000 Ltd,102 Old Hope Rd Kingston 6 Jamaica,autotraders@cwjamaica.com
,Tire-Retailers,876-960-8251,Wiles Bike Traders,"40 1/2 Half Way Tree Rd, Kingston 10, Jamaica",justrobbiewiles@hotmail.com
http://www.cuddyzsportsbar.com,Cakes,876-920-8019,Cuddy'z Sports Bar & Restaurant,Shops 4-6 New Kingston Shopping Centre Kingston 5 Jamaica,cuddyz519@gmail.com
http://www.changstrading.com,Cakes,876-929-7279,Changs Trading Co Ltd,Shop 48 Clock Tower Plaza Kingston 10 Jamaica,changstrading@hotmail.com
http://www.showjamaica.com,Event-Marketing-Planning-Services,876-952-9511,Showjam Promotions Co Ltd,"8 Barnett St, Montego Bay, St James, Jamaica",showjaminc@gmail.com
,Event-Marketing-Planning-Services,876-532-9988,D&D,"Lot 31-1 Fern Grove Ocho Rios, St. Ann Jamaica",
,Machine-Shops,876-974-2562,L & L Machine Services,"162 Main St Pineapple Place Ocho Rios, St Ann Jamaica",garfieldlyn@gmail.com
,Machine-Shops,876-918-2658,Cheddesingh Welding Process Ltd,"17 Rose St Savanna-la-mar, Westmoreland Jamaica",briancheddi@yahoo.ca
,Discount-Stores,876-924-1411,Hi-Lo Food Stores,Manor Park Plaza Kingston 8 Jamaica,hilocares@gkco.com
http://www.anngrick.webs.com,Discount-Stores,876-755-3305,AnnRick Hats & Variety Store,Shop 12 Little Premier Plaza Kingston 10 Jamaica,anngrick@yahoo.com
,Tire-Retailers,876-970-1095,Advance Performance Parts,2 Barbican Rd Kingston 6 Jamaica,
http://www.islandproductsja.com,Tire-Retailers,876-971-9539,Island Products Manufacturing Co Ltd,"Lot 9 Glendevon Montego Bay, St James Jamaica",islandpro@cwjamaica.com
http://www.dominos.com.jm,Cakes,876-941-1708,Domino's Pizza,Shop 2 151 Constant Spring Rd Kingston 8 Jamaica,dominospizzajm@cwjamaica.com
http://www.hotelfourseasonsjam.com,Cakes,876-929-7655,Hotel Four Seasons,18 Ruthven Rd Kingston 10 Jamaica,reservations@hfsjm.com
http://www.showjamaica.com,Event-Marketing-Planning-Services,876-952-9511,Showjam Promotions Co Ltd,"8 Barnett St, Montego Bay, St James, Jamaica",showjaminc@gmail.com
,Event-Marketing-Planning-Services,876-256-7060,RedTones Productions,"C/O Half Moon PO Montego Bay, St. James Jamaica",
,Lumber,876-969-1750,Phil's Hardware Ltd,66 1/4 Constant Spring Rd Kingston 10 Jamaica,philshardware@cwjamaica.com
,Machine-Shops,876-963-8566,C W Eng,"11 Greenvale Rd, Greenvale, Mandeville, Manchester, Jamaica",
,Machine-Shops,876-757-2960,Dawkins L & N Engineering Works Ltd,53 McArthur Ave Kingston 10 Jamaica,lndawkins@hotmail.com
